,S&P 500,FTSE 100,Nikkei 225,Hang Seng,NIFTY 50
2004-06-30,59.413908524939174,56.383342077627184,41.98537992293987,53.04403634235027,37.0689764496956
2004-07-31,59.03926440758488,56.15529513719224,41.24490878140331,52.742218637019725,34.12582230751598
2004-08-31,58.774394879206326,56.020633094942255,40.87628896522754,52.33276641121121,34.04714412178619
2004-09-30,58.540662899780884,55.77574050309879,39.81551914555107,52.22633746351153,33.622578076016794
2004-10-31,58.477529141502146,55.6703126926311,39.73973491568046,51.991954275054105,33.604779905703566
2004-11-30,58.92559521993792,55.78553937033778,40.110770143184105,52.83291441420299,35.3774356277163
2004-12-31,59.06472213265488,55.975222796861516,40.9502307425243,52.12160975821993,36.09421107878007
2005-01-31,58.91061700409581,55.16857767123333,40.8200028037325,51.99138924274791,36.280455984802465
2005-02-28,58.91533476185615,55.43846489760615,41.36015849434869,52.34452707282018,36.67059270881647
2005-03-31,59.26653596730572,55.733271645343216,41.30618483334943,52.92271465774366,37.53165913586478
2005-04-30,59.2599307612239,55.82267805186748,42.1636179603329,50.91104746162725,38.475483504805474
2005-05-31,59.33377755025939,56.0416395658651,42.581069698337615,50.13190831069234,38.59317471229904
2005-06-30,58.80297639173316,56.01687405566739,43.28465257436296,50.212960623856006,39.45378302287601
2005-07-31,59.229384368543414,56.573195386823286,44.23328655456646,50.984476069166895,40.285984941030485
2005-08-31,58.72358452361232,56.35687181039268,43.23030315516887,50.752052459168475,40.10658530257074
2005-09-30,57.86415773771172,56.9164233569126,44.3136520388873,51.12767349778727,42.013524978760785
2005-10-31,58.25931584998108,57.917710406820234,43.6079329058406,52.46516099751569,43.630732064821466
2005-11-30,59.27665919459895,58.080883335297706,45.81803551610373,53.475164894753924,45.91058429513214
2005-12-31,58.60887455751761,57.87375394994998,46.07383836113201,52.05352457575793,46.49427788511433
2006-01-31,58.95446906380546,58.36601125826628,46.60534720632462,52.911717806248326,47.58748045552855
2006-02-28,58.94799904749395,58.2713976848168,46.1273865152697,52.82406026766184,47.42548287258631
2006-03-31,58.54944349922412,58.26457261732152,46.65437708797597,51.434667875951725,47.47955586175778
2006-04-30,58.44088935809844,58.165968005227995,45.772070323201966,51.24038179900463,47.472030578874936
