,S&P 500,FTSE 100,Nikkei 225,Hang Seng,NIFTY 50
2007-02-28,66.21391727872883,67.34393376058215,41.417845112449605,52.30854347672291,44.59815182032699
2007-03-31,66.33220751164167,66.26551776886917,40.4071140213764,52.49902871507071,44.6877569318523
2007-04-30,66.42842435599083,66.75501134680928,39.31781797262538,52.39350037053182,45.66329173152843
2007-05-31,66.84479874098027,67.40304858703061,39.9152540895296,51.25644918350234,46.14107205778228
2007-06-30,64.08918751004714,67.77959230615598,40.189478283925496,47.18860965723675,46.62884817997702
2007-07-31,62.84524378308506,67.17151763533376,41.03327911442969,35.64662217383299,43.2492712712577
2007-08-31,62.13469200026569,67.58731372048237,40.90121221217225,34.581707480768884,43.244905833974734
2007-09-30,63.19186084754247,67.40585218673058,39.55307402771455,38.556003173524914,47.49036689949601
2007-10-31,58.59543647370495,70.21400877889207,33.870101120737836,42.68356466862004,51.31378154180932
2007-11-30,64.40991044452569,72.6857305478578,40.227136242404406,50.55629995655463,52.11370447159158
2007-12-31,64.73560476064009,73.21283661349376,40.361416151805706,49.21528667742957,45.81600936532599
2008-01-31,67.42654998335003,79.34935779136794,52.676569855191666,61.343281972311644,56.82379390439891
2008-02-29,60.90083684405949,80.39039707510518,52.71420736003834,60.37768175878835,56.09900929056886
2008-03-31,58.872092964490676,80.25609165210476,54.89167067616807,61.85831880634859,58.251773908037244
2008-04-30,59.74781409852093,81.13028977020544,58.56323844680029,64.67141998476598,58.76771392889506
2008-05-31,59.547909592490925,81.81169230350481,55.26232491260641,64.29637165238663,56.71702660949077
2008-06-30,65.71097460637316,83.08605637112719,56.845007397750926,65.55711299397852,62.892309405558
2008-07-31,66.4008593952241,78.80177411675982,57.60084719564544,65.94086506757186,59.93424439344507
2008-08-31,66.93050616852587,74.29322554830955,58.57924092045077,60.266063693403616,61.040523982120945
2008-09-30,71.46550675946027,77.34462622349814,66.36319132645504,66.50915605692829,56.305522889439416
2008-10-31,78.04466920765564,73.86406459317969,74.14663818822791,73.36054854472775,65.42026408664168
2008-11-30,72.76076732704009,74.85968502217482,72.6577696661837,74.1200179282951,66.46166738312802
2008-12-31,71.93709168103419,74.86601429188252,73.01337843650096,74.07366231533675,66.92835941235423
2009-01-31,72.24831167418716,75.56278602485051,74.00009474781125,74.62005623423042,64.96257285262048
2009-02-28,70.2598738997269,75.80953328839233,73.12258875514462,74.71508900478415,64.2918428496156
2009-03-31,70.12389765637718,74.88562399686556,74.1627303195101,74.0586582247643,65.7961216023097
2009-04-30,71.33138602875493,75.32838396972566,74.14921770642054,74.64472403473428,66.71026865517588
2009-05-31,71.09426708579005,75.15991838481125,74.48858276142096,75.3117915575753,65.45546816060748
2009-06-30,71.82627833580743,74.3997083063945,70.8190776547434,76.02998090916833,65.3154721581413
2009-07-31,72.4972781766026,74.53936278259035,70.0543833704281,76.74821382332526,65.12279861719912
2009-08-31,73.28428975980353,69.77568652461504,71.03583324688478,75.11181583982133,65.25697962142546
2009-09-30,74.2179997939596,70.11178454619039,65.83744025132884,75.74191740212002,65.92886611390647
2009-10-31,74.58270918140175,70.57025113206375,66.02062157152292,74.3205423941371,64.4107312941817
2009-11-30,72.72824751902662,71.06063523595762,61.14399113493527,75.02378689020684,65.06728833955076
2009-12-31,73.38190815660172,72.42032093478818,57.01355180244712,72.8729438898776,65.63234044455297
2010-01-31,73.65468376026764,72.71711759479922,56.970044517717696,73.3685512099085,66.24715787772098
2010-02-28,73.6467960939163,72.76136493748949,56.75614057770755,73.44209408811386,66.15920448995666
2010-03-31,74.31125835275478,73.3095646696324,57.50019927592269,71.85718554207537,66.10836685170148
2010-04-30,73.75376661316952,72.99593392773396,57.630012437535996,72.01319560784802,66.26935129475389
2010-05-31,74.84272497733136,74.34346503455244,60.04388523971522,72.63269928855891,64.08009469503106
2010-06-30,74.22197698057967,72.99226371105321,60.57548542709321,72.62272066749091,61.6904369087351
2010-07-31,74.12521330497862,72.61092298104514,61.27182423418422,72.76043708925837,60.09870636710626
2010-08-31,74.34889011210797,71.27349379987729,61.453520131223705,73.10753099603612,60.08530208991101
2010-09-30,74.99460605882999,72.35839749564359,62.35842465663776,73.40104066521498,62.01340611135373
2010-10-31,74.48462956745512,72.36214543866303,61.75497248698698,73.55042683994581,61.50299213280307
2010-11-30,75.3115309277548,71.95203490747632,56.41570746373581,74.3207134711181,61.36645319829892
2010-12-31,75.12328417411449,71.5741031244435,57.14479250589284,71.8290078547948,62.01102540969284
2011-01-31,74.53105720508675,72.33521558625023,57.837475666002234,71.42426957894654,56.85904835816409
2011-02-28,74.0702874120849,72.58438120604657,57.36065545603984,71.36522543914009,55.1241263462122
2011-03-31,74.80733666500917,73.33604776413907,53.4685562541091,72.00249540133392,50.95045984366149
2011-04-30,74.64520013055045,73.22266512230604,53.67767699294613,71.5743767626239,50.35108080443851
2011-05-31,74.70640068424046,73.29527277496562,53.810538870499016,71.33227275129097,50.5377028015507
2011-06-30,75.24395353227024,73.72512300109739,52.57209743113024,69.71565564699462,50.25796319027498
2011-07-31,75.21641158011711,73.59994105656571,52.119906678406316,69.59422560722297,50.30403795733297
2011-08-31,75.20482478719086,75.32211828867523,54.597997316994,71.22008402561164,53.00836960405317
2011-09-30,77.57267201124421,77.53318342633247,52.049925359421344,68.49148571692616,49.26391778455702
2011-10-31,78.86133686225894,79.1518647212642,52.13218283468662,70.95455389670538,53.08236134217259
2011-11-30,76.33667204763925,76.51169699447655,54.697635899055875,71.75343272474963,55.11587516793588
2011-12-31,76.52246608254225,76.68997120322281,54.87353630821783,71.65783027150398,53.71312921687643
2012-01-31,76.900798096885,75.50344059738691,55.52081214206108,72.12364699086426,54.71647626118271
2012-02-29,77.29199237712645,75.74864919077594,54.4887575989429,72.81303554329972,53.873066910366084
2012-03-31,75.8642499153972,76.1059341325216,52.9626559541929,71.85209436926881,54.26156670738214
2012-04-30,76.01023618081267,76.43015492965351,51.711927161667845,70.82663973369411,54.4762731046244
2012-05-31,76.1525965613354,77.65417360487112,55.31149351340279,72.60611449985831,55.1591264669159
2012-06-30,76.56207183251354,77.99557984547518,56.78091284340441,71.39592556451689,56.837461528145525
2012-07-31,76.61270724057421,77.62164887557282,56.03464583333972,71.36533047151946,56.88571672238585
2012-08-31,76.5650554882134,77.66902581757044,56.005330634366146,70.75226208706627,56.84327366279185
2012-09-30,77.02616200731045,76.8742409219596,55.6111329608685,70.85865982868137,56.74840644390669
2012-10-31,76.35666945515177,77.07050568594292,55.604447317457485,70.20807424259021,56.52412499002084
2012-11-30,75.3863037228052,77.42145339617909,54.924752544090616,70.28923940298078,56.860913747290276
2012-12-31,75.25251287467492,77.65867412323955,51.27455078848001,70.9552125638241,56.262452930252984
2013-01-31,75.75750767833779,77.11266154512546,52.73600501262662,71.18660502382237,54.19836121131887
2013-02-28,76.12081826700059,76.509712420369,51.495919703937865,71.2353979597922,52.257413763248906
2013-03-31,76.00531852739947,76.8747118812548,50.083920877769074,68.98892332574191,52.218474875240226
2013-04-30,76.51372077192094,74.67094175915403,47.824066673034984,68.9470706927784,53.17582674132986
2013-05-31,76.28062093048791,73.98714799744852,47.70056768240309,68.52878495035503,53.373844864092845
2013-06-30,75.81401661035143,73.30663317704715,46.753415316527494,69.25014715010572,53.52744932252218
2013-07-31,75.61525769940972,72.65342357523112,46.02906673401141,70.2599543311085,50.58898931577445
2013-08-31,75.96111439221045,73.01099249308527,46.658802482096185,68.31384444433095,51.58121119776127
2013-09-30,76.43546349087514,71.05370549660455,47.170615370601745,69.14926244238882,52.12517209198185
2013-10-31,76.85222654372062,71.5211184377337,45.07022569990142,68.1413633111055,51.308404362643124
2013-11-30,77.6978032346378,69.59059080591184,43.11431818722677,68.94026320648574,49.782724004391966
2013-12-31,77.56826484885215,69.7791414380089,42.46512225854845,67.72007866372681,49.94284772239988
2014-01-31,77.9309181968737,70.7628643977277,44.756554106768604,69.09453957532247,49.97884130426583
2014-02-28,78.07856446623455,71.08177494559567,43.33527644247426,69.22707393857173,50.63446130994025
2014-03-31,78.62694867259728,69.88399493753906,43.78686479565503,68.66348999396685,46.476424114510436
2014-04-30,78.65212754375082,68.91978286273418,43.30022615436027,68.70565411804803,46.57654363327667
2014-05-31,78.69503642965132,69.10751429464841,43.49192610597445,69.2100846391802,47.273100848979865
2014-06-30,79.03649623633997,66.89869851560391,43.40596508641545,69.08323291809828,47.01627877362782
2014-07-31,77.0542126113315,66.29104458105263,43.573119664691774,66.62125505599623,47.518532455180065
2014-08-31,75.4223811266071,66.43436957663631,43.18416096806396,66.46558225611558,47.69707000880125
2014-09-30,76.36864870885903,67.09746537381199,37.41495889662468,63.47042852173559,47.48054893778435
2014-10-31,77.04789312866582,62.7125700277704,38.04770557642632,63.575103429766045,47.9222582704307
2014-11-30,77.44684690544857,63.0743567481991,37.67694778482167,61.701542258931674,48.16398780440779
2014-12-31,77.31827047014333,63.55231992091609,37.38791049936852,61.83079443068268,48.67182646731461
2015-01-31,69.00430940148968,64.07064838551855,38.07834718260239,62.630715372790846,48.46601168726591
